Date,SKU,Category,Actual_Units,Total_Revenue,Total_Cost,Gross_Margin,Forecast_Units,Historical_Days_Count,Absolute_Error
2025-10-09,SKU_E102,Electronics,21,6694.17,4162.83,2531.34,24.36,90,3.3599999999999994
2025-10-10,SKU_E102,Electronics,20,6375.4,3964.6,2410.8,24.31,90,4.309999999999999
2025-10-11,SKU_E102,Electronics,34,9833.96,6739.82,3094.14,24.3,90,9.7
2025-10-12,SKU_E102,Electronics,25,7969.25,4955.75,3013.5,24.39,90,0.6099999999999994
2025-10-13,SKU_E102,Electronics,17,5419.09,3369.91,2049.18,24.49,90,7.489999999999998
2025-10-14,SKU_E102,Electronics,25,7969.25,4955.75,3013.5,24.38,90,0.620000000000001
2025-10-15,SKU_E102,Electronics,11,3506.47,2180.53,1325.94,24.23,90,13.23
2025-10-16,SKU_E102,Electronics,27,8606.79,5352.21,3254.58,24.0,90,3.0
2025-10-17,SKU_E102,Electronics,28,8925.56,5550.44,3375.12,23.87,90,4.129999999999999
2025-10-18,SKU_E102,Electronics,30,9563.1,5946.9,3616.2,23.9,90,6.100000000000001
2025-10-19,SKU_E102,Electronics,33,10519.41,6541.59,3977.82,24.0,90,9.0
2025-10-20,SKU_E102,Electronics,24,7650.48,4757.52,2892.96,24.0,90,0.0
2025-10-21,SKU_E102,Electronics,24,7650.48,4757.52,2892.96,24.06,90,0.05999999999999872
2025-10-22,SKU_E102,Electronics,28,8016.98,5550.44,2466.54,23.99,90,4.010000000000002
2025-10-23,SKU_E102,Electronics,21,6694.17,4162.83,2531.34,23.99,90,2.9899999999999984
2025-10-24,SKU_E102,Electronics,27,8606.79,5352.21,3254.58,24.04,90,2.960000000000001
2025-10-25,SKU_E102,Electronics,34,9212.3,6739.82,2472.48,23.98,90,10.02
2025-10-26,SKU_E102,Electronics,14,4462.78,2775.22,1687.56,24.18,90,10.18
2025-10-27,SKU_E102,Electronics,32,9435.52,6343.36,3092.16,24.09,90,7.91
2025-10-28,SKU_E102,Electronics,27,8606.79,5352.21,3254.58,24.28,90,2.719999999999999
2025-10-29,SKU_E102,Electronics,23,7331.71,4559.29,2772.42,24.33,90,1.3299999999999983
2025-10-30,SKU_E102,Electronics,17,5419.09,3369.91,2049.18,24.38,90,7.379999999999999
2025-10-31,SKU_E102,Electronics,26,8288.02,5153.98,3134.04,24.37,90,1.629999999999999
2025-11-01,SKU_E102,Electronics,43,12320.33,8523.89,3796.44,24.33,90,18.67
2025-11-02,SKU_E102,Electronics,24,6837.54,4757.52,2080.02,24.59,90,0.5899999999999999
2025-11-03,SKU_E102,Electronics,26,8288.02,5153.98,3134.04,24.71,90,1.2899999999999991
2025-11-04,SKU_E102,Electronics,29,9244.33,5748.67,3495.66,24.77,90,4.23
2025-11-05,SKU_E102,Electronics,47,13834.51,9316.81,4517.7,24.92,90,22.08
2025-11-06,SKU_E102,Electronics,55,15906.47,10902.65,5003.82,25.2,90,29.8
2025-11-07,SKU_E102,Electronics,20,6375.4,3964.6,2410.8,25.59,90,5.59
2025-11-08,SKU_E102,Electronics,44,12830.38,8722.12,4108.26,25.52,90,18.48
2025-11-09,SKU_E102,Electronics,44,12782.56,8722.12,4060.44,25.76,90,18.24
2025-11-10,SKU_E102,Electronics,43,12415.97,8523.89,3892.08,25.97,90,17.03
2025-11-11,SKU_E102,Electronics,50,14216.98,9911.5,4305.48,26.27,90,23.73
2025-11-12,SKU_E102,Electronics,25,7969.25,4955.75,3013.5,26.41,90,1.4100000000000001
2025-11-13,SKU_E102,Electronics,36,11475.72,7136.28,4339.44,26.34,90,9.66
2025-11-14,SKU_E102,Electronics,27,8606.79,5352.21,3254.58,26.54,90,0.46000000000000085
2025-11-15,SKU_E102,Electronics,34,10838.18,6739.82,4098.36,26.52,90,7.48
2025-11-16,SKU_E102,Electronics,30,9563.1,5946.9,3616.2,26.49,90,3.5100000000000016
2025-11-17,SKU_E102,Electronics,26,8288.02,5153.98,3134.04,26.53,90,0.5300000000000011
2025-11-18,SKU_E102,Electronics,35,11156.95,6938.05,4218.9,26.57,90,8.43
2025-11-19,SKU_E102,Electronics,33,10519.41,6541.59,3977.82,26.74,90,6.260000000000002
2025-11-20,SKU_E102,Electronics,33,10519.41,6541.59,3977.82,26.81,90,6.190000000000001
2025-11-21,SKU_E102,Electronics,41,13069.57,8127.43,4942.14,26.96,90,14.04
2025-11-22,SKU_E102,Electronics,21,6694.17,4162.83,2531.34,27.23,90,6.23
2025-11-23,SKU_E102,Electronics,25,7969.25,4955.75,3013.5,27.22,90,2.219999999999999
2025-11-24,SKU_E102,Electronics,32,10200.64,6343.36,3857.28,27.12,90,4.879999999999999
2025-11-25,SKU_E102,Electronics,34,9929.6,6739.82,3189.78,27.21,90,6.789999999999999
2025-11-26,SKU_E102,Electronics,35,11156.95,6938.05,4218.9,27.32,90,7.68
2025-11-27,SKU_E102,Electronics,23,7331.71,4559.29,2772.42,27.49,90,4.489999999999998
2025-11-28,SKU_E102,Electronics,26,8288.02,5153.98,3134.04,27.49,90,1.4899999999999984
2025-11-29,SKU_E102,Electronics,46,14663.42,9118.58,5544.84,27.52,90,18.48
2025-11-30,SKU_E102,Electronics,48,15300.96,9515.04,5785.92,27.8,90,20.2
2025-12-01,SKU_E102,Electronics,23,7331.71,4559.29,2772.42,28.01,90,5.010000000000002
2025-12-02,SKU_E102,Electronics,29,9244.33,5748.67,3495.66,28.02,90,0.9800000000000004
2025-12-03,SKU_E102,Electronics,23,7331.71,4559.29,2772.42,28.03,90,5.030000000000001
2025-12-04,SKU_E102,Electronics,27,8606.79,5352.21,3254.58,28.03,90,1.0300000000000011
2025-12-05,SKU_E102,Electronics,26,8288.02,5153.98,3134.04,27.92,90,1.9200000000000017
2025-12-06,SKU_E102,Electronics,37,11794.49,7334.51,4459.98,27.93,90,9.07
2025-12-07,SKU_E102,Electronics,34,10838.18,6739.82,4098.36,28.17,90,5.829999999999998
2025-12-08,SKU_E102,Electronics,28,8925.56,5550.44,3375.12,28.31,90,0.3099999999999987
2025-12-09,SKU_E102,Electronics,28,8925.56,5550.44,3375.12,28.34,90,0.33999999999999986
2025-12-10,SKU_E102,Electronics,19,6056.63,3766.37,2290.26,28.34,90,9.34
2025-12-11,SKU_E102,Electronics,57,16448.37,11299.11,5149.26,28.3,90,28.7
2025-12-12,SKU_E102,Electronics,33,9276.09,6541.59,2734.5,28.57,90,4.43
2025-12-13,SKU_E102,Electronics,27,8606.79,5352.21,3254.58,28.6,90,1.6000000000000014
2025-12-14,SKU_E102,Electronics,30,9563.1,5946.9,3616.2,28.64,90,1.3599999999999994
2025-12-15,SKU_E102,Electronics,42,13388.34,8325.66,5062.68,28.78,90,13.219999999999999
2025-12-16,SKU_E102,Electronics,39,12432.03,7730.97,4701.06,29.06,90,9.940000000000001
2025-12-17,SKU_E102,Electronics,34,10838.18,6739.82,4098.36,29.16,90,4.84
2025-12-18,SKU_E102,Electronics,27,8606.79,5352.21,3254.58,29.32,90,2.3200000000000003
2025-12-19,SKU_E102,Electronics,23,7331.71,4559.29,2772.42,29.36,90,6.359999999999999
2025-12-20,SKU_E102,Electronics,37,11794.49,7334.51,4459.98,29.36,90,7.640000000000001
2025-12-21,SKU_E102,Electronics,32,10200.64,6343.36,3857.28,29.57,90,2.4299999999999997
2025-12-22,SKU_E102,Electronics,39,12432.03,7730.97,4701.06,29.61,90,9.39
2025-12-23,SKU_E102,Electronics,28,8925.56,5550.44,3375.12,29.69,90,1.6900000000000013
2025-12-24,SKU_E102,Electronics,34,10838.18,6739.82,4098.36,29.74,90,4.260000000000002
2025-12-25,SKU_E102,Electronics,23,7331.71,4559.29,2772.42,29.86,90,6.859999999999999
2025-12-26,SKU_E102,Electronics,28,8925.56,5550.44,3375.12,29.91,90,1.9100000000000001
2025-12-27,SKU_E102,Electronics,37,11794.49,7334.51,4459.98,29.93,90,7.07
2025-12-28,SKU_E102,Electronics,40,11890.04,7929.2,3960.84,30.07,90,9.93
2025-12-29,SKU_E102,Electronics,32,9339.88,6343.36,2996.52,30.23,90,1.7699999999999996
2025-12-30,SKU_E102,Electronics,31,9164.57,6145.13,3019.44,30.39,90,0.6099999999999994
2025-12-31,SKU_E102,Electronics,30,9563.1,5946.9,3616.2,30.52,90,0.5199999999999996
2024-01-01,SKU_E103,Electronics,17,1128.29,878.22,250.07,,0,
2024-01-02,SKU_E103,Electronics,28,1858.36,1446.48,411.88,,1,
2024-01-03,SKU_E103,Electronics,14,929.18,723.24,205.94,,2,
2024-01-04,SKU_E103,Electronics,27,1632.63,1394.82,237.81,,3,
2024-01-05,SKU_E103,Electronics,27,1622.67,1394.82,227.85,,4,
2024-01-06,SKU_E103,Electronics,21,1393.77,1084.86,308.91,,5,
2024-01-07,SKU_E103,Electronics,21,1393.77,1084.86,308.91,,6,
2024-01-08,SKU_E103,Electronics,32,1954.52,1653.12,301.4,,7,
2024-01-09,SKU_E103,Electronics,32,1934.6,1653.12,281.48,,8,
2024-01-10,SKU_E103,Electronics,21,1393.77,1084.86,308.91,,9,
2024-01-11,SKU_E103,Electronics,24,1592.88,1239.84,353.04,,10,
2024-01-12,SKU_E103,Electronics,25,1659.25,1291.5,367.75,,11,
2024-01-13,SKU_E103,Electronics,20,1327.4,1033.2,294.2,,12,
2024-01-14,SKU_E103,Electronics,22,1460.14,1136.52,323.62,,13,
2024-01-15,SKU_E103,Electronics,18,1194.66,929.88,264.78,,14,
2024-01-16,SKU_E103,Electronics,33,1971.09,1704.78,266.31,,15,
2024-01-17,SKU_E103,Electronics,24,1592.88,1239.84,353.04,,16,
2024-01-18,SKU_E103,Electronics,23,1526.51,1188.18,338.33,,17,
2024-01-19,SKU_E103,Electronics,35,2073.95,1808.1,265.85,,18,
2024-01-20,SKU_E103,Electronics,18,1194.66,929.88,264.78,,19,
2024-01-21,SKU_E103,Electronics,21,1393.77,1084.86,308.91,,20,
2024-01-22,SKU_E103,Electronics,27,1791.99,1394.82,397.17,,21,
2024-01-23,SKU_E103,Electronics,26,1725.62,1343.16,382.46,,22,
2024-01-24,SKU_E103,Electronics,19,1261.03,981.54,279.49,,23,
2024-01-25,SKU_E103,Electronics,19,1261.03,981.54,279.49,,24,
2024-01-26,SKU_E103,Electronics,24,1353.84,1239.84,114.0,,25,
2024-01-27,SKU_E103,Electronics,22,1340.62,1136.52,204.1,,26,
2024-01-28,SKU_E103,Electronics,18,1144.86,929.88,214.98,,27,
2024-01-29,SKU_E103,Electronics,24,1453.44,1239.84,213.6,,28,
2024-01-30,SKU_E103,Electronics,21,1264.29,1084.86,179.43,,29,
2024-01-31,SKU_E103,Electronics,21,1393.77,1084.86,308.91,23.43,30,2.4299999999999997
2024-02-01,SKU_E103,Electronics,22,1460.14,1136.52,323.62,23.35,31,1.3500000000000014
2024-02-02,SKU_E103,Electronics,33,2190.21,1704.78,485.43,23.31,32,9.690000000000001
2024-02-03,SKU_E103,Electronics,32,2123.84,1653.12,470.72,23.61,33,8.39
2024-02-04,SKU_E103,Electronics,27,1791.99,1394.82,397.17,23.85,34,3.1499999999999986
2024-02-05,SKU_E103,Electronics,22,1460.14,1136.52,323.62,23.94,35,1.9400000000000013
2024-02-06,SKU_E103,Electronics,26,1556.3,1343.16,213.14,23.89,36,2.1099999999999994
2024-02-07,SKU_E103,Electronics,25,1659.25,1291.5,367.75,23.95,37,1.0500000000000007
2024-02-08,SKU_E103,Electronics,24,1592.88,1239.84,353.04,23.97,38,0.030000000000001137
2024-02-09,SKU_E103,Electronics,21,1393.77,1084.86,308.91,23.97,39,2.969999999999999
2024-02-10,SKU_E103,Electronics,19,1261.03,981.54,279.49,23.9,40,4.899999999999999
2024-02-11,SKU_E103,Electronics,21,1393.77,1084.86,308.91,23.78,41,2.780000000000001
2024-02-12,SKU_E103,Electronics,12,796.44,619.92,176.52,23.71,42,11.71
2024-02-13,SKU_E103,Electronics,25,1659.25,1291.5,367.75,23.44,43,1.5599999999999987
2024-02-14,SKU_E103,Electronics,23,1526.51,1188.18,338.33,23.48,44,0.4800000000000004
2024-02-15,SKU_E103,Electronics,27,1791.99,1394.82,397.17,23.47,45,3.530000000000001
2024-02-16,SKU_E103,Electronics,17,1128.29,878.22,250.07,23.54,46,6.539999999999999
2024-02-17,SKU_E103,Electronics,21,1393.77,1084.86,308.91,23.4,47,2.3999999999999986
2024-02-18,SKU_E103,Electronics,24,1592.88,1239.84,353.04,23.35,48,0.6499999999999986
2024-02-19,SKU_E103,Electronics,21,1393.77,1084.86,308.91,23.37,49,2.370000000000001
2024-02-20,SKU_E103,Electronics,30,1991.1,1549.8,441.3,23.32,50,6.68
2024-02-21,SKU_E103,Electronics,31,1868.23,1601.46,266.77,23.45,51,7.550000000000001
2024-02-22,SKU_E103,Electronics,25,1539.73,1291.5,248.23,23.6,52,1.3999999999999986
2024-02-23,SKU_E103,Electronics,17,1128.29,878.22,250.07,23.62,53,6.620000000000001
2024-02-24,SKU_E103,Electronics,36,2150.28,1859.76,290.52,23.5,54,12.5
2024-02-25,SKU_E103,Electronics,19,1261.03,981.54,279.49,23.73,55,4.73
2024-02-26,SKU_E103,Electronics,24,1592.88,1239.84,353.04,23.64,56,0.35999999999999943
2024-02-27,SKU_E103,Electronics,24,1592.88,1239.84,353.04,23.65,57,0.3500000000000014
2024-02-28,SKU_E103,Electronics,32,2123.84,1653.12,470.72,23.66,58,8.34
2024-02-29,SKU_E103,Electronics,31,2057.47,1601.46,456.01,23.8,59,7.199999999999999
2024-03-01,SKU_E103,Electronics,26,1725.62,1343.16,382.46,23.92,60,2.0799999999999983
2024-03-02,SKU_E103,Electronics,15,995.55,774.9,220.65,23.95,61,8.95
2024-03-03,SKU_E103,Electronics,35,1974.35,1808.1,166.25,23.81,62,11.190000000000001
2024-03-04,SKU_E103,Electronics,17,1128.29,878.22,250.07,23.98,63,6.98
2024-03-05,SKU_E103,Electronics,31,1937.95,1601.46,336.49,23.88,64,7.120000000000001
2024-03-06,SKU_E103,Electronics,20,1327.4,1033.2,294.2,23.98,65,3.9800000000000004
2024-03-07,SKU_E103,Electronics,19,1261.03,981.54,279.49,23.92,66,4.920000000000002
2024-03-08,SKU_E103,Electronics,29,1924.73,1498.14,426.59,23.85,67,5.149999999999999
2024-03-09,SKU_E103,Electronics,24,1592.88,1239.84,353.04,23.93,68,0.07000000000000028
2024-03-10,SKU_E103,Electronics,20,1327.4,1033.2,294.2,23.93,69,3.9299999999999997
2024-03-11,SKU_E103,Electronics,22,1460.14,1136.52,323.62,23.87,70,1.870000000000001
2024-03-12,SKU_E103,Electronics,19,1261.03,981.54,279.49,23.85,71,4.850000000000001
2024-03-13,SKU_E103,Electronics,22,1460.14,1136.52,323.62,23.78,72,1.7800000000000011
2024-03-14,SKU_E103,Electronics,23,1526.51,1188.18,338.33,23.75,73,0.75
2024-03-15,SKU_E103,Electronics,18,1194.66,929.88,264.78,23.74,74,5.739999999999998
2024-03-16,SKU_E103,Electronics,29,1924.73,1498.14,426.59,23.67,75,5.329999999999998
2024-03-17,SKU_E103,Electronics,19,1261.03,981.54,279.49,23.74,76,4.739999999999998
2024-03-18,SKU_E103,Electronics,26,1725.62,1343.16,382.46,23.68,77,2.3200000000000003
2024-03-19,SKU_E103,Electronics,31,1888.15,1601.46,286.69,23.71,78,7.289999999999999
2024-03-20,SKU_E103,Electronics,29,1924.73,1498.14,426.59,23.8,79,5.199999999999999
2024-03-21,SKU_E103,Electronics,26,1725.62,1343.16,382.46,23.86,80,2.1400000000000006
2024-03-22,SKU_E103,Electronics,35,2083.91,1808.1,275.81,23.89,81,11.11
2024-03-23,SKU_E103,Electronics,22,1460.14,1136.52,323.62,24.02,82,2.0199999999999996
2024-03-24,SKU_E103,Electronics,15,995.55,774.9,220.65,24.0,83,9.0
2024-03-25,SKU_E103,Electronics,29,1924.73,1498.14,426.59,23.89,84,5.109999999999999
2024-03-26,SKU_E103,Electronics,27,1791.99,1394.82,397.17,23.95,85,3.0500000000000007
2024-03-27,SKU_E103,Electronics,25,1659.25,1291.5,367.75,23.99,86,1.0100000000000016
2024-03-28,SKU_E103,Electronics,15,995.55,774.9,220.65,24.0,87,9.0
2024-03-29,SKU_E103,Electronics,30,1991.1,1549.8,441.3,23.9,88,6.100000000000001
2024-03-30,SKU_E103,Electronics,25,1659.25,1291.5,367.75,23.97,89,1.0300000000000011
2024-03-31,SKU_E103,Electronics,34,2256.58,1756.44,500.14,23.98,90,10.02
2024-04-01,SKU_E103,Electronics,23,1526.51,1188.18,338.33,24.17,90,1.1700000000000017
2024-04-02,SKU_E103,Electronics,20,1237.76,1033.2,204.56,24.11,90,4.109999999999999
2024-04-03,SKU_E103,Electronics,36,2150.28,1859.76,290.52,24.18,90,11.82
2024-04-04,SKU_E103,Electronics,14,929.18,723.24,205.94,24.28,90,10.280000000000001
2024-04-05,SKU_E103,Electronics,24,1503.24,1239.84,263.4,24.13,90,0.129999999999999
2024-04-06,SKU_E103,Electronics,26,1725.62,1343.16,382.46,24.17,90,1.8299999999999983
2024-04-07,SKU_E103,Electronics,35,2183.51,1808.1,375.41,24.22,90,10.780000000000001
2024-04-08,SKU_E103,Electronics,25,1659.25,1291.5,367.75,24.26,90,0.7399999999999984
2024-04-09,SKU_E103,Electronics,28,1858.36,1446.48,411.88,24.18,90,3.8200000000000003
2024-04-10,SKU_E103,Electronics,27,1622.67,1394.82,227.85,24.26,90,2.7399999999999984
2024-04-11,SKU_E103,Electronics,26,1725.62,1343.16,382.46,24.29,90,1.7100000000000009
2024-04-12,SKU_E103,Electronics,38,2233.22,1963.08,270.14,24.3,90,13.7
2024-04-13,SKU_E103,Electronics,18,1194.66,929.88,264.78,24.5,90,6.5
2024-04-14,SKU_E103,Electronics,25,1659.25,1291.5,367.75,24.46,90,0.5399999999999991
2024-04-15,SKU_E103,Electronics,13,862.81,671.58,191.23,24.53,90,11.530000000000001
2024-04-16,SKU_E103,Electronics,30,1821.78,1549.8,271.98,24.31,90,5.690000000000001
2024-04-17,SKU_E103,Electronics,32,1914.68,1653.12,261.56,24.38,90,7.620000000000001
2024-04-18,SKU_E103,Electronics,33,2190.21,1704.78,485.43,24.48,90,8.52
2024-04-19,SKU_E103,Electronics,19,1261.03,981.54,279.49,24.46,90,5.460000000000001
2024-04-20,SKU_E103,Electronics,38,2143.58,1963.08,180.5,24.47,90,13.530000000000001
2024-04-21,SKU_E103,Electronics,15,995.55,774.9,220.65,24.66,90,9.66
2024-04-22,SKU_E103,Electronics,24,1592.88,1239.84,353.04,24.52,90,0.5199999999999996
2024-04-23,SKU_E103,Electronics,13,862.81,671.58,191.23,24.5,90,11.5
2024-04-24,SKU_E103,Electronics,30,1991.1,1549.8,441.3,24.43,90,5.57
2024-04-25,SKU_E103,Electronics,18,1194.66,929.88,264.78,24.56,90,6.559999999999999
2024-04-26,SKU_E103,Electronics,16,1061.92,826.56,235.36,24.49,90,8.489999999999998
2024-04-27,SKU_E103,Electronics,20,1327.4,1033.2,294.2,24.42,90,4.420000000000002
2024-04-28,SKU_E103,Electronics,23,1526.51,1188.18,338.33,24.44,90,1.4400000000000013
2024-04-29,SKU_E103,Electronics,31,1858.27,1601.46,256.81,24.43,90,6.57
2024-04-30,SKU_E103,Electronics,36,2210.04,1859.76,350.28,24.54,90,11.46
2024-05-01,SKU_E103,Electronics,29,1715.57,1498.14,217.43,24.71,90,4.289999999999999
2024-05-02,SKU_E103,Electronics,32,2123.84,1653.12,470.72,24.79,90,7.210000000000001
2024-05-03,SKU_E103,Electronics,25,1489.93,1291.5,198.43,24.78,90,0.21999999999999886
2024-05-04,SKU_E103,Electronics,20,1327.4,1033.2,294.2,24.7,90,4.699999999999999
2024-05-05,SKU_E103,Electronics,23,1526.51,1188.18,338.33,24.62,90,1.620000000000001
2024-05-06,SKU_E103,Electronics,19,1261.03,981.54,279.49,24.63,90,5.629999999999999
2024-05-07,SKU_E103,Electronics,35,2163.59,1808.1,355.49,24.56,90,10.440000000000001
2024-05-08,SKU_E103,Electronics,30,1991.1,1549.8,441.3,24.67,90,5.329999999999998
2024-05-09,SKU_E103,Electronics,23,1526.51,1188.18,338.33,24.73,90,1.7300000000000004
2024-05-10,SKU_E103,Electronics,22,1460.14,1136.52,323.62,24.76,90,2.7600000000000016
2024-05-11,SKU_E103,Electronics,31,2057.47,1601.46,456.01,24.79,90,6.210000000000001
2024-05-12,SKU_E103,Electronics,24,1592.88,1239.84,353.04,24.9,90,0.8999999999999986
2024-05-13,SKU_E103,Electronics,19,1261.03,981.54,279.49,25.03,90,6.030000000000001
2024-05-14,SKU_E103,Electronics,22,1460.14,1136.52,323.62,24.97,90,2.969999999999999
2024-05-15,SKU_E103,Electronics,24,1592.88,1239.84,353.04,24.96,90,0.9600000000000009
2024-05-16,SKU_E103,Electronics,46,2704.42,2376.36,328.06,24.92,90,21.08
2024-05-17,SKU_E103,Electronics,36,2220.0,1859.76,360.24,25.24,90,10.760000000000002
2024-05-18,SKU_E103,Electronics,18,1105.02,929.88,175.14,25.41,90,7.41
2024-05-19,SKU_E103,Electronics,28,1858.36,1446.48,411.88,25.34,90,2.66
2024-05-20,SKU_E103,Electronics,17,1128.29,878.22,250.07,25.42,90,8.420000000000002
2024-05-21,SKU_E103,Electronics,27,1791.99,1394.82,397.17,25.28,90,1.7199999999999989
2024-05-22,SKU_E103,Electronics,15,995.55,774.9,220.65,25.23,90,10.23
2024-05-23,SKU_E103,Electronics,23,1526.51,1188.18,338.33,25.12,90,2.120000000000001
2024-05-24,SKU_E103,Electronics,24,1453.44,1239.84,213.6,25.19,90,1.1900000000000013
2024-05-25,SKU_E103,Electronics,24,1592.88,1239.84,353.04,25.06,90,1.0599999999999987
2024-05-26,SKU_E103,Electronics,24,1453.44,1239.84,213.6,25.11,90,1.1099999999999994
2024-05-27,SKU_E103,Electronics,20,1327.4,1033.2,294.2,25.11,90,5.109999999999999
2024-05-28,SKU_E103,Electronics,22,1460.14,1136.52,323.62,25.07,90,3.0700000000000003
2024-05-29,SKU_E103,Electronics,16,1061.92,826.56,235.36,24.96,90,8.96
2024-05-30,SKU_E103,Electronics,23,1526.51,1188.18,338.33,24.79,90,1.7899999999999991
2024-05-31,SKU_E103,Electronics,19,1261.03,981.54,279.49,24.76,90,5.760000000000002
2024-06-01,SKU_E103,Electronics,20,1158.08,1033.2,124.88,24.8,90,4.800000000000001
2024-06-02,SKU_E103,Electronics,27,1791.99,1394.82,397.17,24.63,90,2.370000000000001
2024-06-03,SKU_E103,Electronics,29,1924.73,1498.14,426.59,24.74,90,4.260000000000002
2024-06-04,SKU_E103,Electronics,36,2180.16,1859.76,320.4,24.72,90,11.280000000000001
2024-06-05,SKU_E103,Electronics,30,1991.1,1549.8,441.3,24.9,90,5.100000000000001
2024-06-06,SKU_E103,Electronics,26,1725.62,1343.16,382.46,25.02,90,0.9800000000000004
2024-06-07,SKU_E103,Electronics,29,1924.73,1498.14,426.59,24.99,90,4.010000000000002
2024-06-08,SKU_E103,Electronics,25,1479.97,1291.5,188.47,25.04,90,0.03999999999999915
2024-06-09,SKU_E103,Electronics,30,1811.82,1549.8,262.02,25.1,90,4.899999999999999
2024-06-10,SKU_E103,Electronics,20,1327.4,1033.2,294.2,25.19,90,5.190000000000001
2024-06-11,SKU_E103,Electronics,28,1669.12,1446.48,222.64,25.2,90,2.8000000000000007
2024-06-12,SKU_E103,Electronics,22,1460.14,1136.52,323.62,25.27,90,3.2699999999999996
2024-06-13,SKU_E103,Electronics,22,1460.14,1136.52,323.62,25.26,90,3.2600000000000016
2024-06-14,SKU_E103,Electronics,26,1725.62,1343.16,382.46,25.3,90,0.6999999999999993
2024-06-15,SKU_E103,Electronics,21,1393.77,1084.86,308.91,25.27,90,4.27
2024-06-16,SKU_E103,Electronics,29,1735.49,1498.14,237.35,25.29,90,3.710000000000001
2024-06-17,SKU_E103,Electronics,31,2057.47,1601.46,456.01,25.32,90,5.68
2024-06-18,SKU_E103,Electronics,16,1061.92,826.56,235.36,25.32,90,9.32
2024-06-19,SKU_E103,Electronics,38,2302.94,1963.08,339.86,25.18,90,12.82
2024-06-20,SKU_E103,Electronics,20,1327.4,1033.2,294.2,25.31,90,5.309999999999999
2024-06-21,SKU_E103,Electronics,18,1194.66,929.88,264.78,25.14,90,7.140000000000001
2024-06-22,SKU_E103,Electronics,29,1924.73,1498.14,426.59,25.1,90,3.8999999999999986
2024-06-23,SKU_E103,Electronics,16,1061.92,826.56,235.36,25.26,90,9.260000000000002
2024-06-24,SKU_E103,Electronics,31,2057.47,1601.46,456.01,25.11,90,5.890000000000001
2024-06-25,SKU_E103,Electronics,27,1791.99,1394.82,397.17,25.16,90,1.8399999999999999
2024-06-26,SKU_E103,Electronics,22,1460.14,1136.52,323.62,25.18,90,3.1799999999999997
2024-06-27,SKU_E103,Electronics,12,796.44,619.92,176.52,25.26,90,13.260000000000002
2024-06-28,SKU_E103,Electronics,32,1954.52,1653.12,301.4,25.06,90,6.940000000000001
2024-06-29,SKU_E103,Electronics,23,1526.51,1188.18,338.33,25.13,90,2.129999999999999
2024-06-30,SKU_E103,Electronics,25,1659.25,1291.5,367.75,25.01,90,0.010000000000001563
2024-07-01,SKU_E103,Electronics,15,995.55,774.9,220.65,25.03,90,10.030000000000001
2024-07-02,SKU_E103,Electronics,16,1061.92,826.56,235.36,24.98,90,8.98
2024-07-03,SKU_E103,Electronics,23,1526.51,1188.18,338.33,24.76,90,1.7600000000000016
2024-07-04,SKU_E103,Electronics,27,1791.99,1394.82,397.17,24.86,90,2.1400000000000006
2024-07-05,SKU_E103,Electronics,21,1393.77,1084.86,308.91,24.89,90,3.8900000000000006
2024-07-06,SKU_E103,Electronics,21,1393.77,1084.86,308.91,24.83,90,3.8299999999999983
2024-07-07,SKU_E103,Electronics,25,1659.25,1291.5,367.75,24.68,90,0.3200000000000003
